customer_id,customer_name,gender,city,state,region,join_date,loyalty_tier
C001085,Customer 1085,O,Hyderabad,Telangana,South,2023-07-24,GOLD
C001086,Customer 1086,M,Mumbai,Maharashtra,West,2024-03-17,GOLD
C001087,Customer 1087,F,Kolkata,West Bengal,East,2024-08-13,STANDARD
C001088,Customer 1088,M,Delhi,Delhi,North,2022-01-23,SILVER
C001089,Customer 1089,F,Delhi,Delhi,North,2022-10-23,STANDARD
C001090,Customer 1090,F,Chandigarh,Chandigarh,North,2022-08-29,STANDARD
C001091,Customer 1091,O,Hyderabad,Telangana,South,2023-03-17,STANDARD
C001092,Customer 1092,O,Delhi,Delhi,North,2023-03-18,SILVER
C001093,Customer 1093,M,Delhi,Delhi,North,2023-08-01,SILVER
C001094,Customer 1094,O,Kolkata,West Bengal,East,2023-12-06,GOLD
C001095,Customer 1095,F,Hyderabad,Telangana,South,2024-12-01,GOLD
C001096,Customer 1096,O,Chandigarh,Chandigarh,North,2023-02-09,STANDARD
C001097,Customer 1097,F,Mumbai,Maharashtra,West,2025-08-16,SILVER
C001098,Customer 1098,F,Hyderabad,Telangana,South,2022-04-20,GOLD
C001099,Customer 1099,O,Delhi,Delhi,North,2024-04-22,GOLD
C001100,Customer 1100,M,Jaipur,Rajasthan,North,2024-11-22,SILVER
C001101,Customer 1101,M,Chandigarh,Chandigarh,North,2023-08-04,STANDARD
C001102,Customer 1102,F,Delhi,Delhi,North,2023-08-17,SILVER
C001103,Customer 1103,O,Mumbai,Maharashtra,West,2025-11-11,SILVER
C001104,Customer 1104,O,Delhi,Delhi,North,2022-04-16,GOLD
C001105,Customer 1105,M,Hyderabad,Telangana,South,2022-04-30,SILVER
C001106,Customer 1106,O,Kolkata,West Bengal,East,2023-09-22,SILVER
C001107,Customer 1107,M,Hyderabad,Telangana,South,2023-02-22,SILVER
C001108,Customer 1108,O,Pune,Maharashtra,West,2022-10-31,GOLD
C001109,Customer 1109,F,Delhi,Delhi,North,2024-11-18,SILVER
C001110,Customer 1110,F,Pune,Maharashtra,West,2026-01-01,GOLD
C001111,Customer 1111,M,Pune,Maharashtra,West,2023-10-17,STANDARD
C001112,Customer 1112,M,Mumbai,Maharashtra,West,2024-10-30,GOLD
C001113,Customer 1113,O,Hyderabad,Telangana,South,2023-06-02,STANDARD
C001114,Customer 1114,F,Delhi,Delhi,North,2022-07-02,SILVER
C001115,Customer 1115,F,Mumbai,Maharashtra,West,2025-08-11,SILVER
C001116,Customer 1116,F,Bengaluru,Karnataka,South,2024-12-31,STANDARD
C001117,Customer 1117,F,Kolkata,West Bengal,East,2025-04-08,GOLD
C001118,Customer 1118,O,Kolkata,West Bengal,East,2025-04-20,SILVER
C001119,Customer 1119,M,Hyderabad,Telangana,South,2022-05-17,SILVER
C001120,Customer 1120,F,Jaipur,Rajasthan,North,2025-05-09,STANDARD
C001121,Customer 1121,F,Delhi,Delhi,North,2024-01-11,GOLD
C001122,Customer 1122,F,Pune,Maharashtra,West,2022-08-02,GOLD
C001123,Customer 1123,F,Pune,Maharashtra,West,2024-04-29,GOLD
C001124,Customer 1124,O,Mumbai,Maharashtra,West,2025-02-24,STANDARD
C001125,Customer 1125,F,Kolkata,West Bengal,East,2024-12-14,SILVER
C001126,Customer 1126,F,Bengaluru,Karnataka,South,2022-03-05,SILVER
C001127,Customer 1127,O,Bengaluru,Karnataka,South,2022-02-22,GOLD
C001128,Customer 1128,F,Kolkata,West Bengal,East,2025-01-08,GOLD
C001129,Customer 1129,O,Kolkata,West Bengal,East,2025-06-10,GOLD
C001130,Customer 1130,M,Pune,Maharashtra,West,2024-05-21,GOLD
C001131,Customer 1131,M,Delhi,Delhi,North,2025-11-02,SILVER
C001132,Customer 1132,F,Pune,Maharashtra,West,2025-04-21,STANDARD
C001133,Customer 1133,M,Jaipur,Rajasthan,North,2023-02-02,STANDARD
C001134,Customer 1134,O,Delhi,Delhi,North,2022-01-13,STANDARD
C001135,Customer 1135,O,Hyderabad,Telangana,South,2024-09-23,STANDARD
C001136,Customer 1136,O,Pune,Maharashtra,West,2025-11-15,SILVER
C001137,Customer 1137,M,Bengaluru,Karnataka,South,2022-10-03,SILVER
C001138,Customer 1138,M,Delhi,Delhi,North,2025-11-18,SILVER
C001139,Customer 1139,F,Delhi,Delhi,North,2023-01-31,GOLD
C001140,Customer 1140,F,Pune,Maharashtra,West,2022-01-29,SILVER
C001141,Customer 1141,O,Delhi,Delhi,North,2024-07-13,GOLD
C001142,Customer 1142,F,Kolkata,West Bengal,East,2024-01-16,STANDARD
C001143,Customer 1143,O,Hyderabad,Telangana,South,2023-07-10,SILVER
C001144,Customer 1144,O,Kolkata,West Bengal,East,2025-04-28,GOLD
C001145,Customer 1145,O,Pune,Maharashtra,West,2023-03-18,GOLD
C001146,Customer 1146,O,Jaipur,Rajasthan,North,2022-02-21,STANDARD
C001147,Customer 1147,O,Jaipur,Rajasthan,North,2023-06-06,GOLD
C001148,Customer 1148,M,Pune,Maharashtra,West,2023-04-03,SILVER
C001149,Customer 1149,F,Kolkata,West Bengal,East,2024-04-25,SILVER
C001150,Customer 1150,F,Mumbai,Maharashtra,West,2022-08-11,SILVER
C001151,Customer 1151,O,Pune,Maharashtra,West,2022-04-30,SILVER
C001152,Customer 1152,F,Hyderabad,Telangana,South,2025-01-24,GOLD
C001153,Customer 1153,F,Hyderabad,Telangana,South,2022-11-07,STANDARD
C001154,Customer 1154,O,Kolkata,West Bengal,East,2024-11-21,STANDARD
C001155,Customer 1155,F,Mumbai,Maharashtra,West,2022-06-04,GOLD
C001156,Customer 1156,F,Mumbai,Maharashtra,West,2024-08-10,GOLD
C001157,Customer 1157,M,Jaipur,Rajasthan,North,2024-09-27,SILVER
C001158,Customer 1158,M,Mumbai,Maharashtra,West,2024-07-29,SILVER
C001159,Customer 1159,O,Chandigarh,Chandigarh,North,2023-01-04,SILVER
C001160,Customer 1160,O,Hyderabad,Telangana,South,2022-10-09,SILVER
C001161,Customer 1161,F,Mumbai,Maharashtra,West,2024-08-19,STANDARD
C001162,Customer 1162,M,Bengaluru,Karnataka,South,2023-08-16,STANDARD
C001163,Customer 1163,O,Hyderabad,Telangana,South,2023-03-31,SILVER
C001164,Customer 1164,O,Kolkata,West Bengal,East,2023-01-24,SILVER
C001165,Customer 1165,O,Mumbai,Maharashtra,West,2023-12-21,STANDARD
C001166,Customer 1166,O,Mumbai,Maharashtra,West,2022-02-07,GOLD
C001167,Customer 1167,F,Mumbai,Maharashtra,West,2024-11-28,SILVER
C001168,Customer 1168,M,Mumbai,Maharashtra,West,2024-05-19,SILVER
C001169,Customer 1169,M,Jaipur,Rajasthan,North,2022-12-22,SILVER
C001170,Customer 1170,O,Pune,Maharashtra,West,2024-08-14,STANDARD
C001171,Customer 1171,F,Hyderabad,Telangana,South,2022-03-28,SILVER
C001172,Customer 1172,M,Jaipur,Rajasthan,North,2023-10-27,SILVER
C001173,Customer 1173,O,Bengaluru,Karnataka,South,2022-11-21,GOLD
C001174,Customer 1174,F,Jaipur,Rajasthan,North,2025-11-24,SILVER
C001175,Customer 1175,M,Chandigarh,Chandigarh,North,2023-09-10,SILVER
C001176,Customer 1176,F,Pune,Maharashtra,West,2025-03-06,GOLD
C001177,Customer 1177,O,Bengaluru,Karnataka,South,2024-04-02,STANDARD
C001178,Customer 1178,O,Jaipur,Rajasthan,North,2023-09-27,SILVER
C001179,Customer 1179,M,Jaipur,Rajasthan,North,2022-11-09,SILVER
C001180,Customer 1180,M,Kolkata,West Bengal,East,2025-11-08,SILVER
C001181,Customer 1181,O,Delhi,Delhi,North,2023-08-02,SILVER
C001182,Customer 1182,F,Jaipur,Rajasthan,North,2022-03-05,STANDARD
C001183,Customer 1183,M,Chandigarh,Chandigarh,North,2023-03-02,SILVER
C001184,Customer 1184,O,Jaipur,Rajasthan,North,2024-06-10,GOLD
C001185,Customer 1185,F,Pune,Maharashtra,West,2023-03-15,STANDARD
C001186,Customer 1186,F,Bengaluru,Karnataka,South,2022-01-06,GOLD
C001187,Customer 1187,M,Bengaluru,Karnataka,South,2025-09-08,GOLD
C001188,Customer 1188,F,Chandigarh,Chandigarh,North,2024-08-14,GOLD
C001189,Customer 1189,M,Jaipur,Rajasthan,North,2024-04-23,SILVER
C001190,Customer 1190,M,Delhi,Delhi,North,2024-10-20,GOLD
C001191,Customer 1191,F,Kolkata,West Bengal,East,2022-03-17,SILVER
C001192,Customer 1192,F,Chandigarh,Chandigarh,North,2024-06-11,GOLD
C001193,Customer 1193,M,Jaipur,Rajasthan,North,2024-02-28,GOLD
C001194,Customer 1194,M,Delhi,Delhi,North,2025-07-28,STANDARD
C001195,Customer 1195,M,Chandigarh,Chandigarh,North,2023-06-09,STANDARD
C001196,Customer 1196,M,Pune,Maharashtra,West,2025-08-02,GOLD
C001197,Customer 1197,M,Jaipur,Rajasthan,North,2024-04-01,SILVER
C001198,Customer 1198,O,Kolkata,West Bengal,East,2025-11-09,STANDARD
C001199,Customer 1199,O,Bengaluru,Karnataka,South,2022-03-04,GOLD
C001200,Customer 1200,M,Delhi,Delhi,North,2024-02-28,GOLD
C001201,Customer 1201,O,Bengaluru,Karnataka,South,2023-12-17,SILVER
C001202,Customer 1202,F,Bengaluru,Karnataka,South,2023-12-08,STANDARD
C001203,Customer 1203,M,Kolkata,West Bengal,East,2025-05-22,STANDARD
C001204,Customer 1204,M,Chandigarh,Chandigarh,North,2022-05-14,SILVER
C001205,Customer 1205,O,Bengaluru,Karnataka,South,2022-01-09,GOLD
C001206,Customer 1206,F,Hyderabad,Telangana,South,2025-12-26,GOLD
C001207,Customer 1207,O,Pune,Maharashtra,West,2023-07-26,SILVER
C001208,Customer 1208,F,Mumbai,Maharashtra,West,2022-10-30,SILVER
C001209,Customer 1209,F,Bengaluru,Karnataka,South,2025-02-26,STANDARD
C001210,Customer 1210,F,Kolkata,West Bengal,East,2024-04-16,STANDARD
C001211,Customer 1211,F,Hyderabad,Telangana,South,2023-12-25,STANDARD
C001212,Customer 1212,M,Pune,Maharashtra,West,2022-06-10,SILVER
C001213,Customer 1213,M,Bengaluru,Karnataka,South,2023-02-05,STANDARD
C001214,Customer 1214,M,Kolkata,West Bengal,East,2022-09-27,STANDARD
C001215,Customer 1215,F,Hyderabad,Telangana,South,2025-09-05,GOLD
C001216,Customer 1216,F,Kolkata,West Bengal,East,2023-02-15,STANDARD
C001217,Customer 1217,O,Bengaluru,Karnataka,South,2024-10-06,GOLD
C001218,Customer 1218,O,Hyderabad,Telangana,South,2022-09-04,SILVER
C001219,Customer 1219,M,Bengaluru,Karnataka,South,2024-01-10,GOLD
C001220,Customer 1220,F,Chandigarh,Chandigarh,North,2025-04-12,SILVER
C001221,Customer 1221,M,Hyderabad,Telangana,South,2024-12-27,GOLD
C001222,Customer 1222,M,Hyderabad,Telangana,South,2024-11-07,SILVER
C001223,Customer 1223,O,Mumbai,Maharashtra,West,2022-07-06,SILVER
C001224,Customer 1224,O,Mumbai,Maharashtra,West,2025-04-10,SILVER
C001225,Customer 1225,F,Mumbai,Maharashtra,West,2023-06-27,GOLD
C001226,Customer 1226,F,Hyderabad,Telangana,South,2022-05-03,GOLD
C001227,Customer 1227,F,Chandigarh,Chandigarh,North,2023-03-08,GOLD
C001228,Customer 1228,O,Pune,Maharashtra,West,2023-11-06,GOLD
C001229,Customer 1229,O,Kolkata,West Bengal,East,2025-06-24,SILVER
C001230,Customer 1230,O,Bengaluru,Karnataka,South,2022-05-23,STANDARD
C001231,Customer 1231,M,Kolkata,West Bengal,East,2022-07-14,STANDARD
C001232,Customer 1232,F,Hyderabad,Telangana,South,2023-04-24,STANDARD
C001233,Customer 1233,F,Chandigarh,Chandigarh,North,2023-02-05,GOLD
C001234,Customer 1234,M,Jaipur,Rajasthan,North,2025-05-15,GOLD
C001235,Customer 1235,F,Chandigarh,Chandigarh,North,2023-11-16,SILVER
C001236,Customer 1236,F,Delhi,Delhi,North,2024-04-11,STANDARD
C001237,Customer 1237,M,Delhi,Delhi,North,2024-11-18,STANDARD
C001238,Customer 1238,M,Delhi,Delhi,North,2025-03-16,SILVER
C001239,Customer 1239,O,Kolkata,West Bengal,East,2022-09-26,GOLD
C001240,Customer 1240,F,Kolkata,West Bengal,East,2025-05-18,SILVER
C001241,Customer 1241,O,Delhi,Delhi,North,2022-03-25,GOLD
C001242,Customer 1242,F,Kolkata,West Bengal,East,2025-11-17,STANDARD
C001243,Customer 1243,M,Hyderabad,Telangana,South,2024-11-09,STANDARD
C001244,Customer 1244,F,Pune,Maharashtra,West,2025-07-03,GOLD
C001245,Customer 1245,F,Delhi,Delhi,North,2023-01-13,GOLD
C001246,Customer 1246,M,Hyderabad,Telangana,South,2023-09-17,STANDARD
C001247,Customer 1247,F,Pune,Maharashtra,West,2024-04-16,GOLD
C001248,Customer 1248,O,Delhi,Delhi,North,2024-03-08,STANDARD
C001249,Customer 1249,O,Chandigarh,Chandigarh,North,2022-12-14,SILVER
C001250,Customer 1250,O,Bengaluru,Karnataka,South,2024-03-21,GOLD
C001251,Customer 1251,F,Kolkata,West Bengal,East,2022-08-02,STANDARD
C001252,Customer 1252,M,Bengaluru,Karnataka,South,2023-11-18,SILVER
C001253,Customer 1253,F,Pune,Maharashtra,West,2022-03-29,STANDARD
C001254,Customer 1254,O,Jaipur,Rajasthan,North,2024-02-15,STANDARD
C001255,Customer 1255,M,Bengaluru,Karnataka,South,2023-06-16,SILVER
C001256,Customer 1256,F,Hyderabad,Telangana,South,2022-06-20,SILVER
C001257,Customer 1257,F,Delhi,Delhi,North,2024-12-30,STANDARD
C001258,Customer 1258,O,Delhi,Delhi,North,2025-01-26,GOLD
C001259,Customer 1259,M,Chandigarh,Chandigarh,North,2024-10-09,STANDARD
C001260,Customer 1260,O,Mumbai,Maharashtra,West,2025-06-21,SILVER
C001261,Customer 1261,M,Hyderabad,Telangana,South,2024-11-14,SILVER
C001262,Customer 1262,M,Hyderabad,Telangana,South,2025-12-08,SILVER
C001263,Customer 1263,F,Chandigarh,Chandigarh,North,2022-05-19,STANDARD
C001264,Customer 1264,M,Kolkata,West Bengal,East,2023-11-20,SILVER
C001265,Customer 1265,M,Delhi,Delhi,North,2023-07-02,GOLD
C001266,Customer 1266,M,Hyderabad,Telangana,South,2024-10-23,SILVER
C001267,Customer 1267,M,Hyderabad,Telangana,South,2022-12-06,GOLD
C001268,Customer 1268,M,Mumbai,Maharashtra,West,2022-09-25,GOLD
C001269,Customer 1269,F,Chandigarh,Chandigarh,North,2025-06-07,GOLD
C001270,Customer 1270,F,Pune,Maharashtra,West,2022-01-22,STANDARD
C001271,Customer 1271,F,Jaipur,Rajasthan,North,2023-05-26,SILVER
C001272,Customer 1272,M,Chandigarh,Chandigarh,North,2024-03-26,STANDARD
C001273,Customer 1273,M,Pune,Maharashtra,West,2024-01-19,GOLD
C001274,Customer 1274,F,Chandigarh,Chandigarh,North,2023-07-28,STANDARD
C001275,Customer 1275,F,Chandigarh,Chandigarh,North,2024-05-29,STANDARD
C001276,Customer 1276,F,Delhi,Delhi,North,2022-07-31,GOLD
C001277,Customer 1277,M,Delhi,Delhi,North,2025-01-15,GOLD
C001278,Customer 1278,F,Jaipur,Rajasthan,North,2024-11-07,STANDARD
C001279,Customer 1279,O,Pune,Maharashtra,West,2022-07-22,STANDARD
C001280,Customer 1280,M,Mumbai,Maharashtra,West,2023-03-07,SILVER
C001281,Customer 1281,F,Pune,Maharashtra,West,2025-06-10,STANDARD
C001282,Customer 1282,M,Mumbai,Maharashtra,West,2024-03-22,STANDARD
C001283,Customer 1283,F,Kolkata,West Bengal,East,2025-05-14,SILVER
C001284,Customer 1284,F,Pune,Maharashtra,West,2023-02-22,SILVER
C001285,Customer 1285,F,Delhi,Delhi,North,2024-10-10,SILVER
C001286,Customer 1286,O,Kolkata,West Bengal,East,2022-11-02,GOLD
C001287,Customer 1287,O,Bengaluru,Karnataka,South,2023-06-18,SILVER
C001288,Customer 1288,M,Pune,Maharashtra,West,2025-03-11,STANDARD
C001289,Customer 1289,O,Jaipur,Rajasthan,North,2025-07-19,STANDARD
C001290,Customer 1290,M,Kolkata,West Bengal,East,2024-06-24,SILVER
C001291,Customer 1291,F,Hyderabad,Telangana,South,2023-07-31,SILVER
C001292,Customer 1292,M,Bengaluru,Karnataka,South,2022-02-26,GOLD
C001293,Customer 1293,F,Bengaluru,Karnataka,South,2024-10-27,STANDARD
C001294,Customer 1294,M,Jaipur,Rajasthan,North,2023-07-08,STANDARD
C001295,Customer 1295,F,Kolkata,West Bengal,East,2023-05-09,SILVER
C001296,Customer 1296,M,Delhi,Delhi,North,2025-08-14,SILVER
C001297,Customer 1297,F,Mumbai,Maharashtra,West,2024-01-11,SILVER
C001298,Customer 1298,F,Bengaluru,Karnataka,South,2022-10-29,STANDARD
C001299,Customer 1299,M,Mumbai,Maharashtra,West,2022-11-26,GOLD
C001300,Customer 1300,M,Hyderabad,Telangana,South,2022-04-14,STANDARD
C001301,Customer 1301,O,Delhi,Delhi,North,2023-02-20,GOLD
C001302,Customer 1302,O,Pune,Maharashtra,West,2023-07-25,STANDARD
C001303,Customer 1303,O,Hyderabad,Telangana,South,2024-12-31,SILVER
C001304,Customer 1304,F,Mumbai,Maharashtra,West,2025-06-09,SILVER
C001305,Customer 1305,O,Bengaluru,Karnataka,South,2022-11-06,GOLD
C001306,Customer 1306,O,Bengaluru,Karnataka,South,2023-08-03,GOLD
C001307,Customer 1307,F,Chandigarh,Chandigarh,North,2024-01-16,STANDARD
C001308,Customer 1308,M,Mumbai,Maharashtra,West,2022-09-26,GOLD
C001309,Customer 1309,O,Bengaluru,Karnataka,South,2024-08-06,STANDARD
C001310,Customer 1310,M,Chandigarh,Chandigarh,North,2022-03-13,SILVER
C001311,Customer 1311,F,Jaipur,Rajasthan,North,2024-01-02,GOLD
C001312,Customer 1312,F,Kolkata,West Bengal,East,2025-12-29,SILVER
C001313,Customer 1313,F,Pune,Maharashtra,West,2022-10-29,GOLD
C001314,Customer 1314,O,Chandigarh,Chandigarh,North,2024-08-14,STANDARD
C001315,Customer 1315,M,Hyderabad,Telangana,South,2024-03-07,SILVER
C001316,Customer 1316,F,Delhi,Delhi,North,2025-07-21,STANDARD
C001317,Customer 1317,M,Mumbai,Maharashtra,West,2025-03-05,SILVER
C001318,Customer 1318,F,Mumbai,Maharashtra,West,2022-05-12,SILVER
C001319,Customer 1319,F,Bengaluru,Karnataka,South,2024-10-09,STANDARD
C001320,Customer 1320,O,Jaipur,Rajasthan,North,2024-06-22,SILVER
C001321,Customer 1321,F,Pune,Maharashtra,West,2024-07-09,SILVER
C001322,Customer 1322,O,Bengaluru,Karnataka,South,2024-04-22,GOLD
C001323,Customer 1323,M,Hyderabad,Telangana,South,2025-12-21,SILVER
C001324,Customer 1324,F,Pune,Maharashtra,West,2024-06-27,STANDARD
C001325,Customer 1325,M,Jaipur,Rajasthan,North,2024-04-01,GOLD
C001326,Customer 1326,O,Mumbai,Maharashtra,West,2024-11-06,STANDARD
C001327,Customer 1327,M,Jaipur,Rajasthan,North,2022-01-31,SILVER
C001328,Customer 1328,M,Chandigarh,Chandigarh,North,2022-09-07,SILVER
C001329,Customer 1329,M,Bengaluru,Karnataka,South,2022-05-02,SILVER
C001330,Customer 1330,M,Jaipur,Rajasthan,North,2025-05-27,STANDARD
C001331,Customer 1331,M,Jaipur,Rajasthan,North,2024-02-28,GOLD
C001332,Customer 1332,F,Jaipur,Rajasthan,North,2022-09-07,STANDARD
C001333,Customer 1333,O,Bengaluru,Karnataka,South,2024-01-22,STANDARD
C001334,Customer 1334,F,Bengaluru,Karnataka,South,2022-03-05,STANDARD
C001335,Customer 1335,F,Mumbai,Maharashtra,West,2025-12-13,GOLD
C001336,Customer 1336,M,Kolkata,West Bengal,East,2022-02-10,SILVER
C001337,Customer 1337,O,Delhi,Delhi,North,2025-08-19,STANDARD
C001338,Customer 1338,O,Jaipur,Rajasthan,North,2022-05-01,GOLD
C001339,Customer 1339,O,Chandigarh,Chandigarh,North,2025-06-07,STANDARD
C001340,Customer 1340,O,Kolkata,West Bengal,East,2025-12-16,SILVER
C001341,Customer 1341,F,Pune,Maharashtra,West,2025-06-30,STANDARD
C001342,Customer 1342,F,Jaipur,Rajasthan,North,2026-01-24,STANDARD
C001343,Customer 1343,F,Delhi,Delhi,North,2024-06-20,STANDARD
C001344,Customer 1344,M,Jaipur,Rajasthan,North,2023-12-25,SILVER
C001345,Customer 1345,F,Mumbai,Maharashtra,West,2024-02-22,STANDARD
C001346,Customer 1346,F,Mumbai,Maharashtra,West,2023-12-28,GOLD
C001347,Customer 1347,F,Mumbai,Maharashtra,West,2023-06-07,GOLD
C001348,Customer 1348,M,Kolkata,West Bengal,East,2023-06-13,STANDARD
C001349,Customer 1349,F,Jaipur,Rajasthan,North,2024-02-18,SILVER
C001350,Customer 1350,O,Hyderabad,Telangana,South,2022-09-05,GOLD
C001351,Customer 1351,F,Hyderabad,Telangana,South,2023-04-29,GOLD
C001352,Customer 1352,F,Hyderabad,Telangana,South,2023-08-21,SILVER
C001353,Customer 1353,M,Pune,Maharashtra,West,2022-03-02,STANDARD
C001354,Customer 1354,M,Kolkata,West Bengal,East,2023-10-03,GOLD
C001355,Customer 1355,O,Pune,Maharashtra,West,2024-04-13,GOLD
C001356,Customer 1356,O,Kolkata,West Bengal,East,2025-05-07,SILVER
C001357,Customer 1357,O,Bengaluru,Karnataka,South,2023-11-03,SILVER
C001358,Customer 1358,M,Bengaluru,Karnataka,South,2024-11-16,GOLD
C001359,Customer 1359,F,Jaipur,Rajasthan,North,2025-01-03,GOLD
C001360,Customer 1360,O,Bengaluru,Karnataka,South,2023-06-04,SILVER
C001361,Customer 1361,F,Jaipur,Rajasthan,North,2022-07-01,STANDARD
C001362,Customer 1362,M,Chandigarh,Chandigarh,North,2026-02-03,GOLD
C001363,Customer 1363,O,Kolkata,West Bengal,East,2022-02-04,STANDARD
C001364,Customer 1364,O,Delhi,Delhi,North,2026-02-02,STANDARD
C001365,Customer 1365,M,Hyderabad,Telangana,South,2024-06-11,SILVER
C001366,Customer 1366,F,Hyderabad,Telangana,South,2023-08-28,GOLD
C001367,Customer 1367,F,Jaipur,Rajasthan,North,2022-12-21,STANDARD
C001368,Customer 1368,M,Jaipur,Rajasthan,North,2025-10-09,STANDARD
C001369,Customer 1369,M,Hyderabad,Telangana,South,2025-01-08,SILVER
C001370,Customer 1370,M,Bengaluru,Karnataka,South,2024-02-29,STANDARD
C001371,Customer 1371,F,Kolkata,West Bengal,East,2024-06-02,STANDARD
C001372,Customer 1372,F,Mumbai,Maharashtra,West,2024-06-25,STANDARD
C001373,Customer 1373,M,Chandigarh,Chandigarh,North,2022-11-18,SILVER
C001374,Customer 1374,F,Pune,Maharashtra,West,2025-10-22,SILVER
C001375,Customer 1375,F,Chandigarh,Chandigarh,North,2025-04-11,STANDARD
C001376,Customer 1376,O,Pune,Maharashtra,West,2025-09-08,SILVER
C001377,Customer 1377,F,Jaipur,Rajasthan,North,2024-08-24,SILVER
C001378,Customer 1378,F,Pune,Maharashtra,West,2024-09-18,GOLD
C001379,Customer 1379,O,Bengaluru,Karnataka,South,2024-06-01,STANDARD
C001380,Customer 1380,M,Pune,Maharashtra,West,2022-07-27,STANDARD
C001381,Customer 1381,F,Jaipur,Rajasthan,North,2022-10-11,STANDARD
C001382,Customer 1382,M,Delhi,Delhi,North,2025-01-24,STANDARD
C001383,Customer 1383,M,Bengaluru,Karnataka,South,2023-12-02,STANDARD
C001384,Customer 1384,O,Delhi,Delhi,North,2023-11-22,SILVER
C001385,Customer 1385,F,Jaipur,Rajasthan,North,2025-12-04,STANDARD
C001386,Customer 1386,M,Kolkata,West Bengal,East,2023-08-21,SILVER
C001387,Customer 1387,M,Jaipur,Rajasthan,North,2023-04-05,SILVER
C001388,Customer 1388,M,Mumbai,Maharashtra,West,2025-11-24,SILVER
C001389,Customer 1389,O,Hyderabad,Telangana,South,2025-07-15,STANDARD
C001390,Customer 1390,O,Mumbai,Maharashtra,West,2023-04-14,GOLD
C001391,Customer 1391,F,Delhi,Delhi,North,2022-08-20,GOLD
C001392,Customer 1392,O,Bengaluru,Karnataka,South,2025-10-13,STANDARD
C001393,Customer 1393,F,Hyderabad,Telangana,South,2023-10-22,GOLD
C001394,Customer 1394,M,Mumbai,Maharashtra,West,2023-09-23,STANDARD
C001395,Customer 1395,O,Bengaluru,Karnataka,South,2022-08-05,GOLD
C001396,Customer 1396,F,Pune,Maharashtra,West,2023-12-12,SILVER
C001397,Customer 1397,F,Chandigarh,Chandigarh,North,2025-02-03,GOLD
C001398,Customer 1398,F,Bengaluru,Karnataka,South,2023-08-24,GOLD
C001399,Customer 1399,F,Chandigarh,Chandigarh,North,2023-01-21,SILVER
C001400,Customer 1400,F,Chandigarh,Chandigarh,North,2022-02-01,STANDARD
C001401,Customer 1401,M,Chandigarh,Chandigarh,North,2022-10-03,SILVER
C001402,Customer 1402,O,Chandigarh,Chandigarh,North,2022-03-25,GOLD
C001403,Customer 1403,M,Bengaluru,Karnataka,South,2025-04-19,SILVER
C001404,Customer 1404,O,Kolkata,West Bengal,East,2022-12-20,STANDARD
C001405,Customer 1405,M,Mumbai,Maharashtra,West,2025-11-25,STANDARD
C001406,Customer 1406,O,Bengaluru,Karnataka,South,2023-08-24,GOLD
C001407,Customer 1407,O,Pune,Maharashtra,West,2025-08-29,GOLD
C001408,Customer 1408,F,Kolkata,West Bengal,East,2024-11-08,SILVER
C001409,Customer 1409,F,Hyderabad,Telangana,South,2025-04-29,GOLD
C001410,Customer 1410,O,Jaipur,Rajasthan,North,2024-09-24,SILVER
C001411,Customer 1411,M,Pune,Maharashtra,West,2023-06-26,STANDARD
C001412,Customer 1412,O,Chandigarh,Chandigarh,North,2022-11-10,GOLD
C001413,Customer 1413,F,Pune,Maharashtra,West,2026-01-24,GOLD
C001414,Customer 1414,O,Jaipur,Rajasthan,North,2023-06-14,GOLD
C001415,Customer 1415,F,Mumbai,Maharashtra,West,2022-12-21,GOLD
C001416,Customer 1416,M,Delhi,Delhi,North,2023-06-29,GOLD
C001417,Customer 1417,O,Chandigarh,Chandigarh,North,2024-08-19,STANDARD
C001418,Customer 1418,O,Jaipur,Rajasthan,North,2023-11-26,SILVER
C001419,Customer 1419,O,Mumbai,Maharashtra,West,2025-04-22,SILVER
C001420,Customer 1420,F,Delhi,Delhi,North,2023-11-15,GOLD
C001421,Customer 1421,O,Delhi,Delhi,North,2024-05-16,STANDARD
C001422,Customer 1422,M,Jaipur,Rajasthan,North,2024-11-19,GOLD
C001423,Customer 1423,M,Kolkata,West Bengal,East,2022-04-15,SILVER
C001424,Customer 1424,M,Hyderabad,Telangana,South,2024-03-17,SILVER
C001425,Customer 1425,F,Hyderabad,Telangana,South,2022-07-07,STANDARD
C001426,Customer 1426,F,Delhi,Delhi,North,2024-01-02,SILVER
C001427,Customer 1427,F,Pune,Maharashtra,West,2025-06-09,GOLD
C001428,Customer 1428,F,Chandigarh,Chandigarh,North,2025-04-05,GOLD
C001429,Customer 1429,M,Mumbai,Maharashtra,West,2023-05-17,STANDARD
C001430,Customer 1430,F,Jaipur,Rajasthan,North,2025-04-24,STANDARD
C001431,Customer 1431,O,Bengaluru,Karnataka,South,2023-02-19,STANDARD
C001432,Customer 1432,F,Chandigarh,Chandigarh,North,2024-08-20,STANDARD
C001433,Customer 1433,M,Chandigarh,Chandigarh,North,2022-05-09,STANDARD
C001434,Customer 1434,F,Pune,Maharashtra,West,2024-08-28,SILVER
C001435,Customer 1435,F,Mumbai,Maharashtra,West,2022-05-10,SILVER
C001436,Customer 1436,M,Hyderabad,Telangana,South,2025-10-17,GOLD
C001437,Customer 1437,M,Pune,Maharashtra,West,2022-12-21,GOLD
